CircleName,Abbrev,LatLong
"Paso del Itsmo Biological Corridor, Rivas, Nicaragua",NIPI,11.2050760000/-85.7307750000

CountYear3,LowTemp,HighTemp,AMCloud,PMClouds,AMRain,PMRain,AMSnow,PMSnow
123,23.0 Celsius,29.0 Celsius,Partly Cloudy,Partly Cloudy,Light,Light,None,None
122,26.0 Celsius,34.0 Celsius,Partly Cloudy,Partly Cloudy,Light,None,,
121,20.0 Celsius,30.0 Celsius,Partly Cloudy,Partly Cloudy,"Light
None",None,None,None
120,24.0 Celsius,30.0 Celsius,Clear,Clear,None,None,None,None
119,73.0 Fahrenheit,81.0 Fahrenheit,Clear,Clear,None,None,None,None
118,73.0 Fahrenheit,84.0 Fahrenheit,Clear,Clear,None,None,None,None
117,72.0 Fahrenheit,91.0 Fahrenheit,Partly Cloudy,Partly Cloudy,"Light
None",None,None,None
116,25.0 Celsius,31.0 Celsius,Partly Cloudy,Partly Cloudy,None,None,None,None
115,23.0 Celsius,32.0 Celsius,Partly Cloudy,Partly Cloudy,Light,Light,None,None
"Collared Plover
[Charadrius collaris]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",,,
"Collared Plover
[Charadrius collaris]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Collared Plover
[Charadrius collaris]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",,,
"Collared Plover
[Charadrius collaris]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Collared Plover
[Charadrius collaris]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",,,
"Collared Plover
[Charadrius collaris]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",,,
"Collared Plover
[Charadrius collaris]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",,,
"Collared Plover
[Charadrius collaris]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",6,0.0853,
"Wilson's Plover
[Charadrius wilsonia]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Wilson's Plover
[Charadrius wilsonia]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",,,
"Wilson's Plover
[Charadrius wilsonia]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Wilson's Plover
[Charadrius wilsonia]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",,,
"Wilson's Plover
[Charadrius wilsonia]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Wilson's Plover
[Charadrius wilsonia]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",,,
"Wilson's Plover
[Charadrius wilsonia]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",,,
"Wilson's Plover
[Charadrius wilsonia]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",,,
"Wilson's Plover
[Charadrius wilsonia]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",12,0.1707,
"Semipalmated Plover
[Charadrius semipalmatus]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Semipalmated Plover
[Charadrius semipalmatus]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",,,
"Semipalmated Plover
[Charadrius semipalmatus]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Semipalmated Plover
[Charadrius semipalmatus]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",,,
"Semipalmated Plover
[Charadrius semipalmatus]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Semipalmated Plover
[Charadrius semipalmatus]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",,,
"Semipalmated Plover
[Charadrius semipalmatus]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",,,
"Semipalmated Plover
[Charadrius semipalmatus]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",,,
"Semipalmated Plover
[Charadrius semipalmatus]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",2,0.0284,
"Killdeer
[Charadrius vociferus]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Killdeer
[Charadrius vociferus]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",2,0.0234,
"Killdeer
[Charadrius vociferus]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Killdeer
[Charadrius vociferus]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",,,
"Killdeer
[Charadrius vociferus]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Killdeer
[Charadrius vociferus]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",6,0.1316,
"Killdeer
[Charadrius vociferus]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",,,
"Killdeer
[Charadrius vociferus]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",2,0.0385,
"Killdeer
[Charadrius vociferus]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",6,0.0853,
"Northern Jacana
[Jacana spinosa]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",3,0.0531,
"Northern Jacana
[Jacana spinosa]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",5,0.0585,
"Northern Jacana
[Jacana spinosa]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Northern Jacana
[Jacana spinosa]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",2,0.0392,
"Northern Jacana
[Jacana spinosa]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",7,0.2064,
"Northern Jacana
[Jacana spinosa]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",4,0.0877,
"Northern Jacana
[Jacana spinosa]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",1,0.0149,"LC,"
"Northern Jacana
[Jacana spinosa]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",1,0.0192,
"Northern Jacana
[Jacana spinosa]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",,,
"Spotted Sandpiper
[Actitis macularius]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",12,0.2124,
"Spotted Sandpiper
[Actitis macularius]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",5,0.0585,
"Spotted Sandpiper
[Actitis macularius]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",15,0.2034,
"Spotted Sandpiper
[Actitis macularius]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",1,0.0196,
"Spotted Sandpiper
[Actitis macularius]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",4,0.1180,
"Spotted Sandpiper
[Actitis macularius]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",9,0.1974,
"Spotted Sandpiper
[Actitis macularius]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",5,0.0745,
"Spotted Sandpiper
[Actitis macularius]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",6,0.1154,
"Spotted Sandpiper
[Actitis macularius]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",7,0.0996,
"Greater Yellowlegs
[Tringa melanoleuca]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Greater Yellowlegs
[Tringa melanoleuca]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",,,
"Greater Yellowlegs
[Tringa melanoleuca]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Greater Yellowlegs
[Tringa melanoleuca]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",2,0.0392,
"Greater Yellowlegs
[Tringa melanoleuca]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",1,0.0295,
"Greater Yellowlegs
[Tringa melanoleuca]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",,,
"Greater Yellowlegs
[Tringa melanoleuca]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",,,
"Greater Yellowlegs
[Tringa melanoleuca]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",,,
"Greater Yellowlegs
[Tringa melanoleuca]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",,,
"Willet
[Tringa semipalmata]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",1,0.0177,
"Willet
[Tringa semipalmata]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",2,0.0234,
"Willet
[Tringa semipalmata]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",7,0.0949,
"Willet
[Tringa semipalmata]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",1,0.0196,
"Willet
[Tringa semipalmata]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Willet
[Tringa semipalmata]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",5,0.1096,
"Willet
[Tringa semipalmata]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",6,0.0894,
"Willet
[Tringa semipalmata]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",2,0.0385,
"Willet
[Tringa semipalmata]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",6,0.0853,
"Whimbrel
[Numenius phaeopus]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Whimbrel
[Numenius phaeopus]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",1,0.0117,
"Whimbrel
[Numenius phaeopus]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",7,0.0949,
"Whimbrel
[Numenius phaeopus]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",1,0.0196,
"Whimbrel
[Numenius phaeopus]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Whimbrel
[Numenius phaeopus]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",,,
"Whimbrel
[Numenius phaeopus]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",,,
"Whimbrel
[Numenius phaeopus]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",,,
"Whimbrel
[Numenius phaeopus]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",14,0.1991,
"Ruddy Turnstone
[Arenaria interpres]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Ruddy Turnstone
[Arenaria interpres]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",,,
"Ruddy Turnstone
[Arenaria interpres]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Ruddy Turnstone
[Arenaria interpres]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",,,
"Ruddy Turnstone
[Arenaria interpres]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Ruddy Turnstone
[Arenaria interpres]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",,,
"Ruddy Turnstone
[Arenaria interpres]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",5,0.0745,
"Ruddy Turnstone
[Arenaria interpres]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",3,0.0577,
"Ruddy Turnstone
[Arenaria interpres]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",,,
"Sanderling
[Calidris alba]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Sanderling
[Calidris alba]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",,,
"Sanderling
[Calidris alba]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Sanderling
[Calidris alba]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",,,
"Sanderling
[Calidris alba]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Sanderling
[Calidris alba]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",,,
"Sanderling
[Calidris alba]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",16,0.2385,"US,"
"Sanderling
[Calidris alba]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",32,0.6154,
"Sanderling
[Calidris alba]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",20,0.2845,
"Least Sandpiper
[Calidris minutilla]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Least Sandpiper
[Calidris minutilla]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",,,
"Least Sandpiper
[Calidris minutilla]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Least Sandpiper
[Calidris minutilla]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",,,
"Least Sandpiper
[Calidris minutilla]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",1,0.0295,
"Least Sandpiper
[Calidris minutilla]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",,,
"Least Sandpiper
[Calidris minutilla]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",,,
"Least Sandpiper
[Calidris minutilla]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",,,
"Least Sandpiper
[Calidris minutilla]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",,,
"Laughing Gull
[Leucophaeus atricilla]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",3,0.0531,
"Laughing Gull
[Leucophaeus atricilla]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",61,0.7135,
"Laughing Gull
[Leucophaeus atricilla]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",134,1.8169,
"Laughing Gull
[Leucophaeus atricilla]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",143,2.8039,
"Laughing Gull
[Leucophaeus atricilla]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",60,1.7694,
"Laughing Gull
[Leucophaeus atricilla]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",30,0.6579,
"Laughing Gull
[Leucophaeus atricilla]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",14,0.2086,
"Laughing Gull
[Leucophaeus atricilla]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",283,5.4423,
"Laughing Gull
[Leucophaeus atricilla]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",34,0.4836,
"Franklin's Gull
[Leucophaeus pipixcan]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Franklin's Gull
[Leucophaeus pipixcan]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",14,0.1637,
"Franklin's Gull
[Leucophaeus pipixcan]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Franklin's Gull
[Leucophaeus pipixcan]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",,,
"Franklin's Gull
[Leucophaeus pipixcan]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Franklin's Gull
[Leucophaeus pipixcan]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",8,0.1754,
"Franklin's Gull
[Leucophaeus pipixcan]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",,,
"Franklin's Gull
[Leucophaeus pipixcan]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",,,
"Franklin's Gull
[Leucophaeus pipixcan]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",2,0.0284,
"Gull-billed Tern
[Gelochelidon nilotica]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Gull-billed Tern
[Gelochelidon nilotica]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",14,0.1637,
"Gull-billed Tern
[Gelochelidon nilotica]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Gull-billed Tern
[Gelochelidon nilotica]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",,,
"Gull-billed Tern
[Gelochelidon nilotica]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Gull-billed Tern
[Gelochelidon nilotica]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",,,
"Gull-billed Tern
[Gelochelidon nilotica]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",,,
"Gull-billed Tern
[Gelochelidon nilotica]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",,,
"Gull-billed Tern
[Gelochelidon nilotica]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",,,
"Caspian Tern
[Hydroprogne caspia]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Caspian Tern
[Hydroprogne caspia]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",,,
"Caspian Tern
[Hydroprogne caspia]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Caspian Tern
[Hydroprogne caspia]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",,,
"Caspian Tern
[Hydroprogne caspia]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Caspian Tern
[Hydroprogne caspia]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",,,
"Caspian Tern
[Hydroprogne caspia]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",,,
"Caspian Tern
[Hydroprogne caspia]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",,,
"Caspian Tern
[Hydroprogne caspia]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",2,0.0284,
"Black Tern
[Chlidonias niger]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Black Tern
[Chlidonias niger]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",119,1.3918,
"Black Tern
[Chlidonias niger]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Black Tern
[Chlidonias niger]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",,,
"Black Tern
[Chlidonias niger]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Black Tern
[Chlidonias niger]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",,,
"Black Tern
[Chlidonias niger]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",,,
"Black Tern
[Chlidonias niger]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",,,
"Black Tern
[Chlidonias niger]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",,,
"Common Tern
[Sterna hirundo]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Common Tern
[Sterna hirundo]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",1,0.0117,
"Common Tern
[Sterna hirundo]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Common Tern
[Sterna hirundo]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",,,
"Common Tern
[Sterna hirundo]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Common Tern
[Sterna hirundo]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",,,
"Common Tern
[Sterna hirundo]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",,,
"Common Tern
[Sterna hirundo]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",7,0.1346,
"Common Tern
[Sterna hirundo]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",,,
"Forster's Tern
[Sterna forsteri]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Forster's Tern
[Sterna forsteri]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",6,0.0702,
"Forster's Tern
[Sterna forsteri]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",,,
"Forster's Tern
[Sterna forsteri]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",,,
"Forster's Tern
[Sterna forsteri]","2018 [119]
Count Date: 1/5/2019
# Participants: 76
# Species Reported: 137
Total Hrs.: 33.91",,,
"Forster's Tern
[Sterna forsteri]","2019 [120]
Count Date: 1/4/2020
# Participants: 40
# Species Reported: 149
Total Hrs.: 45.60",,,
"Forster's Tern
[Sterna forsteri]","2020 [121]
Count Date: 1/5/2021
# Participants: 47
# Species Reported: 172
Total Hrs.: 67.10",,,
"Forster's Tern
[Sterna forsteri]","2021 [122]
Count Date: 1/4/2022
# Participants: 45
# Species Reported: 166
Total Hrs.: 52.00",,,
"Forster's Tern
[Sterna forsteri]","2022 [123]
Count Date: 1/4/2023
# Participants: 40
# Species Reported: 175
Total Hrs.: 70.30",,,
"Royal Tern
[Thalasseus maximus]","2014 [115]
Count Date: 1/2/2015
# Participants: 55
# Species Reported: 129
Total Hrs.: 56.50",,,
"Royal Tern
[Thalasseus maximus]","2015 [116]
Count Date: 1/3/2016
# Participants: 61
# Species Reported: 163
Total Hrs.: 85.50",37,0.4327,
"Royal Tern
[Thalasseus maximus]","2016 [117]
Count Date: 1/3/2017
# Participants: 102
# Species Reported: 147
Total Hrs.: 73.75",68,0.9220,
"Royal Tern
[Thalasseus maximus]","2017 [118]
Count Date: 1/4/2018
# Participants: 24
# Species Reported: 116
Total Hrs.: 51.00",142,2.7843,
